Gene	Operon
SM2011_a2009	871
SM2011_a2011	871
SM2011_a2014	872
SM2011_a2015	872
SM2011_a2029	873
SM2011_a2031	873
SM2011_a2032	873
SM2011_a2034	874
SM2011_a2037	874
SM2011_a2041	874
SM2011_a5011	874
SM2011_a2051	875
SM2011_a2053	875
SM2011_a2061	876
SM2011_a2063	876
SM2011_a2065	876
SM2011_a2067	877
SM2011_a2069	877
SM2011_a2073	878
SM2011_a2075	878
SM2011_a2077	879
SM2011_a2079	879
SM2011_a2081	879
SM2011_a2083	879
SM2011_a2085	879
SM2011_a2087	880
SM2011_a2089	880
SM2011_a2091	880
SM2011_a2093	880
SM2011_a2095	880
SM2011_a2097	880
SM2011_a2099	880
SM2011_a2101	880
SM2011_a2115	881
SM2011_a2117	881
SM2011_a2119	881
SM2011_a2121	881
SM2011_a2123	882
SM2011_a2125	882
SM2011_a2127	882
SM2011_a2129	882
SM2011_a2137	883
SM2011_a2139	883
SM2011_a2141	884
SM2011_c01843	884
SM2011_a2147	885
SM2011_a5035	885
SM2011_a2157	886
SM2011_a2159	886
SM2011_a2175	887
SM2011_a2187	887
SM2011_a2189	887
SM2011_a2193	888
SM2011_a2195	888
SM2011_a2197	888
SM2011_a2199	888
SM2011_a2201	889
SM2011_a2203	889
SM2011_a2205	889
SM2011_a2207	889
SM2011_a2211	890
SM2011_a2213	890
SM2011_a2215	891
SM2011_a2217	891
SM2011_a2219	891
SM2011_a2221	891
SM2011_a2223	891
SM2011_a2239	892
SM2011_a2241	892
SM2011_a2243	893
SM2011_a2245	893
SM2011_a2249	894
SM2011_a2251	894
SM2011_a2253	895
SM2011_a2255	895
SM2011_a2257	895
SM2011_a2263	896
SM2011_a2265	896
SM2011_a2273	897
SM2011_a2275	897
SM2011_a2279	898
SM2011_a2281	898
SM2011_a2289	899
SM2011_a2291	899
SM2011_a2301	900
SM2011_a2303	900
SM2011_a2305	901
SM2011_a2307	901
SM2011_a2309	901
SM2011_a2311	901
SM2011_a2313	901
SM2011_a2315	902
SM2011_a2317	902
SM2011_a2325	903
SM2011_a2327	903
SM2011_a2329	903
SM2011_a2331	903
SM2011_a2333	903
SM2011_a2400	904
SM2011_a2402	904
SM2011_a2404	904
SM2011_a2406	904
SM2011_a2408	904
SM2011_a2410	904
SM2011_a2339	905
SM2011_a2414	905
SM2011_a5012	906
SM2011_a5013	906
SM2011_a2349	907
SM2011_a2351	907
SM2011_a2353	907
SM2011_a2361	908
SM2011_a2363	908
SM2011_a2365	908
SM2011_a2367	908
SM2011_a2369	908
SM2011_a2371	908
SM2011_a5034	908
SM2011_a2393	909
SM2011_a2395	909
SM2011_b20002	910
SM2011_b20003	910
SM2011_b21652	910
SM2011_b21653	910
SM2011_b21654	910
SM2011_b21655	910
SM2011_b20007	911
SM2011_b20008	911
SM2011_b20012	912
SM2011_b20013	912
SM2011_b20014	912
SM2011_b20015	912
SM2011_b20016	912
SM2011_b20017	912
SM2011_b20018	913
SM2011_b20020	913
SM2011_c02483	913
SM2011_b20026	914
SM2011_b20027	914
SM2011_b20029	915
SM2011_b20030	915
SM2011_b20031	916
SM2011_b20032	916
SM2011_b20034	917
SM2011_b20035	917
SM2011_b20036	917
SM2011_c02791	917
SM2011_b20045	918
SM2011_b20046	918
SM2011_b20056	919
SM2011_b20057	919
SM2011_b20058	919
SM2011_b20059	919
SM2011_c01240	919
SM2011_b20062	920
SM2011_b20063	920
SM2011_b20074	921
SM2011_b20075	921
SM2011_b20077	922
SM2011_b20078	922
SM2011_b20081	923
SM2011_b20082	923
SM2011_b20086	924
SM2011_b20087	924
SM2011_b20089	925
SM2011_b20090	925
SM2011_b20095	926
SM2011_b20096	926
SM2011_b20097	926
SM2011_b20098	926
SM2011_b20099	926
SM2011_b20100	926
SM2011_b20101	926
SM2011_b20102	926
SM2011_b20106	927
SM2011_b20107	927
SM2011_b20108	928
SM2011_b20109	928
SM2011_b20110	928
SM2011_b20111	928
SM2011_b20112	928
SM2011_b20113	929
SM2011_b20114	929
SM2011_b20115	929
SM2011_b20118	930
SM2011_b20119	930
SM2011_b20121	930
SM2011_b22004	930
SM2011_b20124	931
SM2011_b20125	931
SM2011_b20126	931
SM2011_b20127	932
SM2011_b20128	932
SM2011_b20129	933
SM2011_b20130	933
SM2011_b20131	933
SM2011_b20132	933
SM2011_b20133	933
SM2011_b20134	934
SM2011_b20135	934
SM2011_b20136	934
SM2011_b20137	935
SM2011_b20138	935
SM2011_b20140	936
SM2011_b20141	936
SM2011_b20142	936
SM2011_b20143	936
SM2011_b20144	936
SM2011_b20145	937
SM2011_b20146	937
SM2011_b20147	937
SM2011_b20148	938
SM2011_b20149	938
SM2011_b20151	939
SM2011_b20152	939
SM2011_b20155	940
SM2011_b20156	940
SM2011_b20157	940
SM2011_b20158	940
SM2011_b20159	940
SM2011_b20161	941
SM2011_b22005	941
SM2011_b20162	942
SM2011_b20163	942
SM2011_b20164	942
SM2011_b20165	943
SM2011_b20166	943
SM2011_b20170	944
SM2011_b20171	944
SM2011_b20172	944
SM2011_b20173	945
SM2011_b20174	945
SM2011_b20175	945
SM2011_b20176	945
SM2011_b20178	946
SM2011_b20179	946
SM2011_b20180	946
SM2011_b20181	946
SM2011_b20182	946
SM2011_b20183	946
SM2011_b20184	946
SM2011_b20185	946
SM2011_b20194	947
SM2011_b20195	947
SM2011_b20196	947
SM2011_b20197	947
SM2011_b20198	947
SM2011_b20199	947
SM2011_b20200	947
SM2011_b20201	947
SM2011_b20202	947
SM2011_b20204	948
SM2011_b20205	948
SM2011_b20206	948
SM2011_b20207	948
SM2011_b20208	948
SM2011_b20212	949
SM2011_b20213	949
SM2011_b20218	950
SM2011_b20219	950
SM2011_b20221	950
SM2011_b20222	950
SM2011_b22002	950
SM2011_b20227	951
SM2011_b20228	951
SM2011_b20229	951
SM2011_b20231	952
SM2011_b20232	952
SM2011_b20233	952
SM2011_b20234	952
SM2011_b20235	952
SM2011_b20238	953
SM2011_b20239	953
SM2011_b20240	953
SM2011_b20241	953
SM2011_b20242	953
SM2011_b20243	953
SM2011_b20244	953
SM2011_b20245	953
SM2011_b20246	954
SM2011_b20247	954
SM2011_b20249	955
SM2011_b20250	955
SM2011_b20254	956
SM2011_b20255	956
SM2011_b20263	957
SM2011_b20264	957
SM2011_b20265	957
SM2011_b20266	957
SM2011_b20267	957
SM2011_b20268	957
SM2011_b20269	957
SM2011_b20270	958
SM2011_b20271	958
SM2011_b20276	959
SM2011_b20277	959
SM2011_b20278	960
SM2011_b20279	960
SM2011_b20280	960
SM2011_b20281	960
SM2011_b20282	960
SM2011_b20283	960
SM2011_b20284	960
SM2011_b20285	960
SM2011_b20287	961
SM2011_b20288	961
SM2011_b20294	962
SM2011_b20295	962
SM2011_b20296	962
SM2011_b20297	962
SM2011_b20298	962
SM2011_b20299	962
SM2011_b20307	963
SM2011_b20312	963
SM2011_b20313	964
SM2011_b20314	964
SM2011_b20315	965
SM2011_b20316	965
SM2011_b20317	966
SM2011_b20318	966
SM2011_b20320	967
SM2011_b20321	967
SM2011_b20322	967
SM2011_b20325	968
SM2011_b20326	968
SM2011_b20327	968
SM2011_b20328	968
SM2011_b20329	969
SM2011_b20330	969
SM2011_b20342	970
SM2011_b20343	970
SM2011_b20345	971
SM2011_b20346	971
SM2011_b20347	971
SM2011_b20350	972
SM2011_b20351	972
SM2011_b20352	972
SM2011_b20353	972
SM2011_b20354	972
SM2011_b20355	973
SM2011_b20356	973
SM2011_b20357	973
SM2011_b20358	973
SM2011_b20359	974
SM2011_b20360	974
SM2011_b20361	975
SM2011_b20362	975
SM2011_b20363	975
SM2011_b20364	975
SM2011_b20368	976
SM2011_b20369	976
SM2011_b20370	976
SM2011_b20371	977
SM2011_b20372	977
SM2011_b20373	977
SM2011_b20374	977
SM2011_b20375	977
SM2011_b20376	978
SM2011_b20377	978
SM2011_b20378	978
SM2011_b20379	978
SM2011_b20380	978
SM2011_b20381	978
SM2011_b20382	978
SM2011_b20384	979
SM2011_b20385	979
SM2011_b20386	979
SM2011_b20387	979
SM2011_b20388	980
SM2011_b20389	980
SM2011_b20390	981
SM2011_b20391	981
SM2011_b20198	982
SM2011_b20394	982
SM2011_b20395	983
SM2011_b20396	983
SM2011_b20397	983
SM2011_b20398	984
SM2011_b20399	984
SM2011_b20400	985
SM2011_b20401	985
SM2011_b20402	986
SM2011_b20403	986
SM2011_b20404	986
SM2011_b20406	987
SM2011_b20407	987
SM2011_b20408	987
SM2011_b20409	987
SM2011_b20411	988
SM2011_b20412	988
SM2011_b20413	988
SM2011_b20414	989
SM2011_b20415	989
SM2011_b20417	990
SM2011_b20418	990
SM2011_b20419	990
SM2011_b20422	991
SM2011_b20423	991
SM2011_b20427	992
SM2011_b20428	992
SM2011_b20429	993
SM2011_b20430	993
SM2011_b20431	993
SM2011_b20432	993
SM2011_b20433	993
SM2011_b20434	994
SM2011_b20435	994
SM2011_b20441	995
SM2011_b20442	995
SM2011_b20443	995
SM2011_b20444	995
SM2011_b20445	995
SM2011_b20446	995
SM2011_b20447	996
SM2011_b20448	996
SM2011_b20449	997
SM2011_b20450	997
SM2011_b20451	997
SM2011_b20452	997
SM2011_b20458	998
SM2011_b20459	998
SM2011_b20460	998
SM2011_b20461	998
SM2011_b20462	998
SM2011_b20463	998
SM2011_b20467	999
SM2011_b20468	999
SM2011_b20470	1000
SM2011_b20471	1000
SM2011_b20472	1000
SM2011_b20474	1001
SM2011_b20475	1001
SM2011_b20476	1002
SM2011_b20477	1002
SM2011_b20478	1002
SM2011_b20479	1002
SM2011_b20480	1002
SM2011_b20481	1003
SM2011_b20482	1003
SM2011_b20485	1004
SM2011_b20486	1004
SM2011_b20487	1004
SM2011_b20488	1004
SM2011_b20489	1004
SM2011_b20490	1004
SM2011_b20496	1005
SM2011_b20497	1005
SM2011_b20498	1005
SM2011_b20499	1005
SM2011_b20500	1005
SM2011_b20501	1005
SM2011_b20502	1005
SM2011_b20503	1005
SM2011_b20504	1005
SM2011_b20506	1006
SM2011_b20507	1006
SM2011_b20508	1006
SM2011_b20510	1007
SM2011_b20511	1007
SM2011_b20515	1008
SM2011_b20516	1008
SM2011_b20527	1009
SM2011_b20528	1009
SM2011_b20529	1009
SM2011_b20530	1009
SM2011_b20531	1010
SM2011_b20532	1010
SM2011_b20534	1011
SM2011_b20535	1011
SM2011_b20536	1011
SM2011_b20537	1011
SM2011_b20552	1012
SM2011_b20553	1012
SM2011_b20554	1013
SM2011_b20555	1013
SM2011_b20803	1014
SM2011_b20804	1014
SM2011_b20805	1014
SM2011_b20815	1015
SM2011_b20816	1015
SM2011_b20817	1015
SM2011_b20818	1016
SM2011_b20819	1016
SM2011_b20820	1017
SM2011_b20821	1017
SM2011_b20825	1018
SM2011_b20826	1018
SM2011_b20828	1019
SM2011_b21663	1019
SM2011_b20832	1020
SM2011_b20833	1020
SM2011_b20834	1020
SM2011_b20835	1020
SM2011_b20836	1020
SM2011_b20837	1021
SM2011_b20838	1021
SM2011_b20840	1022
SM2011_b20841	1022
SM2011_b20842	1023
SM2011_b20843	1023
SM2011_b21015	1024
SM2011_b21016	1024
SM2011_b21017	1024
SM2011_b21018	1024
SM2011_b21019	1024
SM2011_b21021	1025
SM2011_b21022	1025
SM2011_b21023	1025
SM2011_b21030	1026
SM2011_b21031	1026
SM2011_b21037	1027
SM2011_b21038	1027
SM2011_b21039	1027
SM2011_b21040	1027
SM2011_b21041	1027
SM2011_b21696	1028
SM2011_b21697	1028
SM2011_b21661	1029
SM2011_b21711	1029
SM2011_b21045	1030
SM2011_b21046	1030
SM2011_b21052	1031
SM2011_b21053	1031
SM2011_b21056	1032
SM2011_b21057	1032
SM2011_b21058	1033
SM2011_b21059	1033
SM2011_b21060	1033
SM2011_b21061	1033
SM2011_b21062	1033
SM2011_b21063	1034
SM2011_b21064	1034
SM2011_b21065	1035
SM2011_b21066	1035
SM2011_b21067	1035
SM2011_b21073	1036
SM2011_b21074	1036
SM2011_b21080	1037
SM2011_b21082	1037
SM2011_c04255	1037
SM2011_b21083	1038
SM2011_b21084	1038
SM2011_b21085	1038
SM2011_b21089	1039
SM2011_b21090	1039
SM2011_b21091	1040
SM2011_b21092	1040
SM2011_b21094	1041
SM2011_b21095	1041
SM2011_b21096	1041
SM2011_b21097	1041
SM2011_b21098	1041
SM2011_b21099	1042
SM2011_b21100	1042
SM2011_b21103	1043
SM2011_b21104	1043
SM2011_b21105	1043
SM2011_b21106	1043
SM2011_b21107	1043
SM2011_b21108	1043
SM2011_b21109	1043
SM2011_b21110	1043
SM2011_b21111	1043
SM2011_b21112	1043
SM2011_a0585	1044
SM2011_b21115	1044
SM2011_b21116	1045
SM2011_b21117	1045
SM2011_b21119	1046
SM2011_b21120	1046
SM2011_b21121	1046
SM2011_b21122	1046
SM2011_b21123	1046
SM2011_b21124	1046
SM2011_b21125	1046
SM2011_b21126	1046
SM2011_b21127	1046
SM2011_b21128	1046
SM2011_b21130	1047
SM2011_b21131	1047
SM2011_b21132	1047
SM2011_b21133	1047
SM2011_b21135	1048
SM2011_b21136	1048
SM2011_b21137	1048
SM2011_b21138	1048
SM2011_b21139	1048
SM2011_b21140	1048
SM2011_b21216	1049
SM2011_b21217	1049
SM2011_b21218	1049
SM2011_b21219	1049
SM2011_b21220	1049
SM2011_b21223	1050
SM2011_b21224	1050
SM2011_b21225	1050
SM2011_b21226	1050
SM2011_b21227	1050
SM2011_b21228	1050
SM2011_b21230	1051
SM2011_b21231	1051
SM2011_b21232	1052
SM2011_c02298	1052
SM2011_c02329	1052
SM2011_b21236	1053
SM2011_b21237	1053
SM2011_b21238	1054
SM2011_b21239	1054
SM2011_b21241	1055
SM2011_b21242	1055
SM2011_b21245	1056
SM2011_b21246	1056
SM2011_b21247	1056
SM2011_b21248	1056
SM2011_b21252	1057
SM2011_b21253	1057
SM2011_b21257	1058
SM2011_b21258	1058
SM2011_b21259	1058
SM2011_b21260	1059
SM2011_b21261	1059
SM2011_b21262	1059
SM2011_b21263	1059
SM2011_b21264	1059
SM2011_b21265	1059
SM2011_b21266	1059
SM2011_b21267	1059
SM2011_b21268	1060
SM2011_b21269	1060
SM2011_b21270	1060
SM2011_b21271	1060
SM2011_b21272	1061
SM2011_b21273	1061
SM2011_b21274	1061
SM2011_b21275	1061
SM2011_b21277	1062
SM2011_b21278	1062
SM2011_b21283	1063
SM2011_b21284	1063
SM2011_b21285	1064
SM2011_b21286	1064
SM2011_b21287	1064
SM2011_b21288	1064
SM2011_b21292	1065
SM2011_b21293	1065
SM2011_b21297	1066
SM2011_b21298	1066
SM2011_b21299	1067
SM2011_b21300	1067
SM2011_b21301	1067
SM2011_b21302	1068
SM2011_b21303	1068
SM2011_b21304	1068
SM2011_b21144	1069
SM2011_b21145	1069
SM2011_b21146	1069
SM2011_b21147	1069
SM2011_b21148	1070
SM2011_b21149	1070
SM2011_b21150	1070
SM2011_b21151	1070
SM2011_b21152	1070
SM2011_b21153	1070
SM2011_b21155	1071
SM2011_b21156	1071
SM2011_b21157	1072
SM2011_b21158	1072
SM2011_b21159	1072
SM2011_b21160	1072
SM2011_b21161	1072
SM2011_b21162	1072
SM2011_b21163	1073
SM2011_b21164	1073
SM2011_b21165	1073
SM2011_b21166	1073
SM2011_b21167	1073
SM2011_b21170	1074
SM2011_b21171	1074
SM2011_b21174	1075
SM2011_b21175	1075
SM2011_b21176	1076
SM2011_b21177	1076
SM2011_b21179	1077
SM2011_b21180	1077
SM2011_b21181	1078
SM2011_b21182	1078
SM2011_b21188	1079
SM2011_b21189	1079
SM2011_b21190	1079
SM2011_b21191	1079
SM2011_b21196	1080
SM2011_b21197	1080
SM2011_b21198	1080
SM2011_b21199	1080
SM2011_b21200	1081
SM2011_b21201	1081
SM2011_b21204	1082
SM2011_b21205	1082
SM2011_b21206	1082
SM2011_b21207	1082
SM2011_b21208	1082
SM2011_b21209	1083
SM2011_b21210	1083
SM2011_b21213	1084
SM2011_b21667	1084
SM2011_b21308	1085
SM2011_b21309	1085
SM2011_b21310	1085
SM2011_b21311	1085
SM2011_b21312	1085
SM2011_b21313	1085
SM2011_b21315	1086
SM2011_b21316	1086
SM2011_b21319	1087
SM2011_b21320	1087
SM2011_b21321	1087
SM2011_b21322	1087
SM2011_b21323	1087
SM2011_b21324	1087
SM2011_b21325	1087
SM2011_b21326	1087
SM2011_b21327	1087
SM2011_b21328	1088
SM2011_b21329	1088
SM2011_b21332	1089
SM2011_b21333	1089
SM2011_b21337	1090
SM2011_b21338	1090
SM2011_b21339	1090
SM2011_b21340	1090
SM2011_b21341	1091
SM2011_b21342	1091
SM2011_b21343	1091
SM2011_b21344	1091
SM2011_b21345	1091
SM2011_b21347	1092
SM2011_b21348	1092
SM2011_b21349	1092
SM2011_b21350	1093
SM2011_b21351	1093
SM2011_b21352	1093
SM2011_b21353	1094
SM2011_b21354	1094
SM2011_b21359	1095
SM2011_b21360	1095
SM2011_b21364	1096
SM2011_b21365	1096
SM2011_b21366	1097
SM2011_b21367	1097
SM2011_b21368	1097
SM2011_b21369	1097
SM2011_b21370	1097
SM2011_b21371	1097
SM2011_b21669	1097
SM2011_b21373	1098
SM2011_b21374	1098
SM2011_b21375	1098
SM2011_b21376	1098
SM2011_b21380	1099
SM2011_b21381	1099
SM2011_b21382	1099
SM2011_b21526	1100
SM2011_b21527	1100
SM2011_b21528	1100
SM2011_a2211	1101
SM2011_b21529	1101
SM2011_b21531	1101
SM2011_b21532	1101
SM2011_b21670	1101
SM2011_b21533	1102
SM2011_b21534	1102
SM2011_b21537	1103
SM2011_b21539	1103
SM2011_b21671	1103
SM2011_c00099	1103
SM2011_b21541	1104
SM2011_b21542	1104
SM2011_b21545	1105
SM2011_b21546	1105
SM2011_b21547	1106
SM2011_b21548	1106
SM2011_b21549	1107
SM2011_b21550	1107
SM2011_b21551	1107
SM2011_b21556	1108
SM2011_b21557	1108
SM2011_b21558	1108
SM2011_b21560	1109
SM2011_b21561	1109
SM2011_b21562	1109
SM2011_b21564	1110
SM2011_b21565	1110
SM2011_b22023	1111
SM2011_c00913	1111
SM2011_b21569	1112
SM2011_b21570	1112
SM2011_b21571	1113
SM2011_b21572	1113
SM2011_b21573	1113
SM2011_b21575	1114
SM2011_b21576	1114
SM2011_b21581	1115
SM2011_b21582	1115
SM2011_b21583	1115
SM2011_b21584	1115
SM2011_b21585	1115
SM2011_b21586	1115
SM2011_b21588	1116
SM2011_b21589	1116
SM2011_b21590	1116
SM2011_b21591	1116
SM2011_b21592	1117
SM2011_b21593	1117
SM2011_b21594	1117
SM2011_b21595	1118
SM2011_b21596	1118
SM2011_b21597	1118
SM2011_b20924	1119
SM2011_b21602	1119
SM2011_b21603	1119
SM2011_b21604	1119
SM2011_b21605	1119
SM2011_b20929	1120
SM2011_b20930	1120
SM2011_b20933	1121
SM2011_b20934	1121
SM2011_b20936	1122
SM2011_b20937	1122
SM2011_b20938	1123
SM2011_b20939	1123
SM2011_b20940	1123
SM2011_b20943	1124
SM2011_b20944	1124
SM2011_b20945	1124
SM2011_b20946	1124
SM2011_b20950	1125
SM2011_b21673	1125
SM2011_b20951	1126
SM2011_b20952	1126
SM2011_b20953	1126
SM2011_b20954	1127
SM2011_b20955	1127
SM2011_b20956	1127
SM2011_b20957	1127
SM2011_b20958	1127
SM2011_b20959	1127
SM2011_b20960	1127
SM2011_b20961	1127
SM2011_b20967	1128
SM2011_b20968	1128
SM2011_b20969	1128
SM2011_b20970	1128
SM2011_b20971	1128
SM2011_b20972	1128
SM2011_b20973	1129
SM2011_b20974	1129
SM2011_b20975	1129
SM2011_b20976	1129
SM2011_b20977	1129
SM2011_b20978	1130
SM2011_b20979	1130
SM2011_b20980	1130
SM2011_b20984	1131
SM2011_b20985	1131
SM2011_b20986	1131
SM2011_b20987	1131
SM2011_b20989	1132
SM2011_b20990	1132
SM2011_b20996	1133
SM2011_b20997	1133
SM2011_b21002	1134
SM2011_b21003	1134
SM2011_b21004	1135
SM2011_b21005	1135
SM2011_b21006	1135
SM2011_b21007	1135
SM2011_b21008	1135
SM2011_b21010	1136
SM2011_b21011	1136
SM2011_b20847	1137
SM2011_b20848	1137
SM2011_b20849	1137
SM2011_b20851	1138
SM2011_b20852	1138
SM2011_b20853	1138
SM2011_b20854	1139
SM2011_b20855	1139
SM2011_b20856	1139
SM2011_b20860	1140
SM2011_b20861	1140
SM2011_b20873	1141
SM2011_b20874	1141
SM2011_b20875	1141
SM2011_b20876	1141
SM2011_b20881	1142
SM2011_b20882	1142
SM2011_b20883	1143
SM2011_b20884	1143
SM2011_b20885	1143
SM2011_b20886	1144
SM2011_b20887	1144
SM2011_b20888	1144
SM2011_b20890	1145
SM2011_b20891	1145
SM2011_b20892	1145
SM2011_b20893	1146
SM2011_b20894	1146
SM2011_b20896	1147
SM2011_b20897	1147
SM2011_b20903	1148
SM2011_b20904	1148
SM2011_b20906	1149
SM2011_b20907	1149
SM2011_b20908	1150
SM2011_b21680	1150
SM2011_b20909	1151
SM2011_b20910	1151
SM2011_b20911	1152
SM2011_b20912	1152
SM2011_b20913	1153
SM2011_b21682	1153
SM2011_c02298	1154
SM2011_c02329	1154
SM2011_b20921	1155
SM2011_b20922	1155
SM2011_b21395	1156
SM2011_b21396	1156
SM2011_b21399	1157
SM2011_b21683	1157
SM2011_b21404	1158
SM2011_b21405	1158
SM2011_b21406	1159
SM2011_b21407	1159
SM2011_b21412	1160
SM2011_b21413	1160
SM2011_b21416	1161
SM2011_b21417	1161
SM2011_b21418	1161
SM2011_b21420	1162
SM2011_b21421	1162
SM2011_b21422	1162
SM2011_b21423	1162
SM2011_b21424	1162
SM2011_b21684	1162
SM2011_b21425	1163
SM2011_b21426	1163
SM2011_b21427	1163
SM2011_b21429	1164
SM2011_b21430	1164
SM2011_b21431	1165
SM2011_b21432	1165
SM2011_b21434	1166
SM2011_b21685	1166
SM2011_b21435	1167
SM2011_b21436	1167
SM2011_b21437	1167
SM2011_b21438	1167
SM2011_b21441	1168
SM2011_b21442	1168
SM2011_b21445	1169
SM2011_b21446	1169
SM2011_b21454	1170
SM2011_b21455	1170
SM2011_b21458	1171
SM2011_b21459	1171
SM2011_b21460	1171
SM2011_b21461	1171
SM2011_b21462	1171
SM2011_b21463	1171
SM2011_b21465	1172
SM2011_b21466	1172
SM2011_b21470	1173
SM2011_b21471	1173
SM2011_b21473	1174
SM2011_c00572	1174
SM2011_b21475	1175
SM2011_b21476	1175
SM2011_b21480	1176
SM2011_b21481	1176
SM2011_b21483	1177
SM2011_b21686	1177
SM2011_b21487	1178
SM2011_b21488	1178
SM2011_b21489	1178
SM2011_b22024	1178
SM2011_b21492	1179
SM2011_b21493	1179
SM2011_b21495	1180
SM2011_b21496	1180
SM2011_b21497	1181
SM2011_b21498	1181
SM2011_b21499	1182
SM2011_b21500	1182
SM2011_b21501	1182
SM2011_b21502	1182
SM2011_b21503	1183
SM2011_b21504	1183
SM2011_b21505	1183
SM2011_b21506	1183
SM2011_b21509	1184
SM2011_b21510	1184
SM2011_b21511	1184
SM2011_b21512	1185
SM2011_b21513	1185
SM2011_b21514	1186
SM2011_b21515	1186
SM2011_b21517	1187
SM2011_b21518	1187
SM2011_b21519	1188
SM2011_b21520	1188
SM2011_b21522	1189
SM2011_b21523	1189
SM2011_b20650	1190
SM2011_b20651	1190
SM2011_b20652	1190
SM2011_c00161	1190
SM2011_b20656	1191
SM2011_b20657	1191
SM2011_b20658	1192
SM2011_b20659	1192
SM2011_b20661	1193
SM2011_b20662	1193
SM2011_b20663	1193
SM2011_b20666	1194
SM2011_b20667	1194
SM2011_b20668	1195
SM2011_b20669	1195
SM2011_b20670	1195
SM2011_b20671	1196
SM2011_b20672	1196
SM2011_b20673	1196
SM2011_b20675	1197
SM2011_b20676	1197
SM2011_b20677	1197
SM2011_b20678	1197
SM2011_b20679	1198
SM2011_b20680	1198
SM2011_b20681	1198
SM2011_b20684	1199
SM2011_b20685	1199
SM2011_b20686	1200
SM2011_b20687	1200
SM2011_b20688	1200
SM2011_b20689	1200
SM2011_b20695	1201
SM2011_b20696	1201
SM2011_b20698	1202
SM2011_b20699	1202
SM2011_b20700	1203
SM2011_b20701	1203
SM2011_b20707	1204
SM2011_b20708	1204
SM2011_b20713	1205
SM2011_b20714	1205
SM2011_b20718	1206
SM2011_b20719	1206
SM2011_b20720	1206
SM2011_b20721	1207
SM2011_b20722	1207
SM2011_b20724	1208
SM2011_b20725	1208
SM2011_b20749	1209
SM2011_b20750	1209
SM2011_b20751	1210
SM2011_b20752	1210
SM2011_b20753	1210
SM2011_b20755	1211
SM2011_b20756	1211
SM2011_b20759	1212
SM2011_b20760	1212
SM2011_b20761	1212
SM2011_b20762	1212
SM2011_b20763	1212
SM2011_b20764	1212
SM2011_b20765	1212
SM2011_b20767	1213
SM2011_b20768	1213
SM2011_b20769	1214
SM2011_b20770	1214
SM2011_b20771	1215
SM2011_c00580	1215
SM2011_b20775	1216
SM2011_b20776	1216
SM2011_b20784	1217
SM2011_b20785	1217
SM2011_b20786	1217
SM2011_b20787	1217
SM2011_b20569	1218
SM2011_b20570	1218
SM2011_b20571	1218
SM2011_b20573	1218
SM2011_b21691	1218
SM2011_b20575	1219
SM2011_b20576	1219
SM2011_b20577	1219
SM2011_b20578	1219
SM2011_b20579	1219
SM2011_b20582	1220
SM2011_b20583	1220
SM2011_b20587	1221
SM2011_b20588	1221
SM2011_b20589	1221
SM2011_b20593	1222
SM2011_b20594	1222
SM2011_b20595	1223
SM2011_b20596	1223
SM2011_b20598	1224
SM2011_b20599	1224
SM2011_b20602	1225
SM2011_b20603	1225
SM2011_b20604	1225
SM2011_b21707	1225
SM2011_b20606	1226
SM2011_b20607	1226
SM2011_b20608	1226
SM2011_b20609	1227
SM2011_b20610	1227
SM2011_b20612	1228
SM2011_b20613	1228
SM2011_b20615	1229
SM2011_b20616	1229
SM2011_b20617	1230
SM2011_b20618	1230
SM2011_b20621	1231
SM2011_b20622	1231
SM2011_b20623	1232
SM2011_b20624	1232
SM2011_b20627	1233
SM2011_b20628	1233
SM2011_b20629	1233
SM2011_b20630	1233
SM2011_b20631	1233
SM2011_b20632	1233
SM2011_b20633	1233
SM2011_b20634	1234
SM2011_b21706	1234
SM2011_b21630	1235
SM2011_b21631	1235
SM2011_b21634	1236
SM2011_b21635	1236
SM2011_b21636	1236
SM2011_b21637	1236
SM2011_b21638	1236
SM2011_b21639	1236
SM2011_b21640	1236
SM2011_b21643	1237
SM2011_b21644	1237
SM2011_b21645	1237
SM2011_b21646	1237
SM2011_b21649	1238
SM2011_b21650	1238
