Gene_name	Start_nt	End_nt	Length	Motif_count	Normalized_count	Extent_methylation
SM2011_c02873	230181	230280	100	0	0	NA
SM2011_c02874	231133	231232	100	0	0	NA
SM2011_c02875	231232	231331	100	0	0	NA
SM2011_c02876	232113	232212	100	1	10	100
SM2011_c02877	232971	233070	100	0	0	NA
SM2011_c02878	233990	234089	100	0	0	NA
SM2011_c02879	236272	236371	100	0	0	NA
SM2011_c02880	237180	237279	100	0	0	NA
SM2011_c02881	238538	238637	100	0	0	NA
SM2011_c02882	238823	238922	100	0	0	NA
SM2011_c02883	239634	239733	100	0	0	NA
SM2011_c02884	241015	241114	100	0	0	NA
SM2011_c02885	241953	242052	100	0	0	NA
SM2011_c02886	242323	242422	100	0	0	NA
SM2011_c02887	242896	242995	100	0	0	NA
SM2011_c05001	243066	243165	100	0	0	NA
SM2011_c02888	244176	244275	100	0	0	NA
SM2011_c02889	244193	244292	100	0	0	NA
SM2011_c02890	245455	245554	100	0	0	NA
SM2011_c02891	247467	247566	100	0	0	NA
SM2011_c02892	250293	250392	100	0	0	NA
SM2011_c02893	250323	250422	100	0	0	NA
SM2011_c02894	251633	251732	100	0	0	NA
SM2011_c02895	251736	251835	100	1	10	100
SM2011_c02896	254101	254200	100	0	0	NA
SM2011_c02897	255052	255151	100	0	0	NA
SM2011_c02898	255105	255204	100	0	0	NA
SM2011_c02899	255882	255981	100	0	0	NA
SM2011_c02900	256907	257006	100	0	0	NA
SM2011_c02901	257645	257744	100	0	0	NA
SM2011_c02902	258430	258529	100	0	0	NA
SM2011_c02903	259417	259516	100	0	0	NA
SM2011_c02904	259824	259923	100	0	0	NA
SM2011_c02905	260025	260124	100	0	0	NA
SM2011_c02906	262014	262113	100	0	0	NA
SM2011_c02907	262413	262512	100	0	0	NA
SM2011_c02908	263075	263174	100	0	0	NA
SM2011_c02909	263718	263817	100	0	0	NA
SM2011_c02910	266920	267019	100	0	0	NA
SM2011_c02911	267042	267141	100	0	0	NA
SM2011_c02912	267705	267804	100	0	0	NA
SM2011_c02913	269339	269438	100	0	0	NA
SM2011_c02914	270137	270236	100	0	0	NA
SM2011_c00320	272966	273065	100	0	0	NA
SM2011_c00321	273386	273485	100	0	0	NA
SM2011_c00322	274630	274729	100	0	0	NA
SM2011_c00323	276587	276686	100	0	0	NA
SM2011_c00324	277224	277323	100	0	0	NA
SM2011_c00325	279457	279556	100	0	0	NA
SM2011_c00326	281603	281702	100	0	0	NA
SM2011_c00327	282828	282927	100	0	0	NA
SM2011_c00328	283393	283492	100	0	0	NA
SM2011_c00329	283670	283769	100	0	0	NA
SM2011_c00330	284859	284958	100	0	0	NA
SM2011_c00331	285930	286029	100	0	0	NA
SM2011_c00332	286695	286794	100	0	0	NA
SM2011_c00333	286879	286978	100	0	0	NA
SM2011_c00334	288246	288345	100	0	0	NA
SM2011_c00335	289048	289147	100	0	0	NA
SM2011_c00336	292849	292948	100	0	0	NA
SM2011_c00337	292888	292987	100	0	0	NA
SM2011_c00338	293912	294011	100	0	0	NA
SM2011_c00339	296515	296614	100	0	0	NA
SM2011_c00340	297655	297754	100	0	0	NA
SM2011_c00341	298070	298169	100	0	0	NA
SM2011_c00342	298177	298276	100	0	0	NA
SM2011_c00343	299138	299237	100	0	0	NA
SM2011_c00344	300930	301029	100	0	0	NA
SM2011_c00345	301782	301881	100	0	0	NA
SM2011_c00346	301884	301983	100	0	0	NA
SM2011_c00347	302938	303037	100	0	0	NA
SM2011_c00348	303570	303669	100	0	0	NA
SM2011_c00349	305450	305549	100	0	0	NA
SM2011_c00350	306774	306873	100	0	0	NA
SM2011_c00351	306849	306948	100	0	0	NA
SM2011_c00352	307444	307543	100	0	0	NA
SM2011_c00353	308830	308929	100	0	0	NA
SM2011_c00354	308906	309005	100	0	0	NA
SM2011_c00355	311042	311141	100	0	0	NA
SM2011_c00356	312091	312190	100	0	0	NA
SM2011_c00357	312152	312251	100	0	0	NA
SM2011_c00358	312934	313033	100	0	0	NA
SM2011_c00359	314450	314549	100	0	0	NA
SM2011_c00360	316386	316485	100	0	0	NA
SM2011_c00361	317512	317611	100	0	0	NA
SM2011_c00362	317733	317832	100	0	0	NA
SM2011_c00363	318405	318504	100	0	0	NA
SM2011_c00364	318645	318744	100	0	0	NA
SM2011_c00365	319195	319294	100	0	0	NA
SM2011_c00366	320311	320410	100	0	0	NA
SM2011_c00367	323519	323618	100	0	0	NA
SM2011_c00368	324443	324542	100	0	0	NA
SM2011_c00369	324664	324763	100	0	0	NA
SM2011_c00370	324744	324843	100	0	0	NA
SM2011_c00371	326260	326359	100	1	10	100
SM2011_c00372	326380	326479	100	0	0	NA
SM2011_c00373	327291	327390	100	0	0	NA
SM2011_c00374	329103	329202	100	0	0	NA
SM2011_c00375	329218	329317	100	0	0	NA
SM2011_c00376	330764	330863	100	0	0	NA
SM2011_c00377	330792	330891	100	0	0	NA
SM2011_c00378	331702	331801	100	1	10	100
SM2011_c00379	333282	333381	100	0	0	NA
SM2011_c00380	334476	334575	100	0	0	NA
SM2011_c00381	334489	334588	100	0	0	NA
SM2011_c00382	336957	337056	100	0	0	NA
SM2011_c00384	337637	337736	100	0	0	NA
SM2011_c00383	337714	337813	100	0	0	NA
SM2011_c00385	339012	339111	100	0	0	NA
SM2011_c00386	339366	339465	100	0	0	NA
SM2011_c00387	340744	340843	100	0	0	NA
SM2011_c00388	341903	342002	100	0	0	NA
SM2011_c00389	342588	342687	100	0	0	NA
SM2011_c00390	342922	343021	100	0	0	NA
SM2011_c00391	342925	343024	100	0	0	NA
SM2011_c00392	343163	343262	100	0	0	NA
SM2011_c00393	343405	343504	100	0	0	NA
SM2011_c00394	345523	345622	100	0	0	NA
SM2011_c00395	346268	346367	100	0	0	NA
SM2011_c00396	346717	346816	100	0	0	NA
SM2011_c00397	346777	346876	100	0	0	NA
SM2011_c00460	348511	348610	100	0	0	NA
SM2011_c00399	349714	349813	100	0	0	NA
SM2011_c00400	351061	351160	100	0	0	NA
SM2011_c00401	352611	352710	100	0	0	NA
SM2011_c00402	353940	354039	100	0	0	NA
SM2011_c00403	355384	355483	100	0	0	NA
SM2011_c00404	355895	355994	100	0	0	NA
SM2011_c00405	357255	357354	100	0	0	NA
SM2011_c00406	358391	358490	100	0	0	NA
SM2011_c00407	359094	359193	100	0	0	NA
SM2011_c00408	359150	359249	100	0	0	NA
SM2011_c00409	360329	360428	100	0	0	NA
SM2011_c00410	361558	361657	100	0	0	NA
SM2011_c00411	361966	362065	100	0	0	NA
SM2011_c00412	362776	362875	100	0	0	NA
SM2011_c00413	363365	363464	100	0	0	NA
SM2011_c00414	363982	364081	100	0	0	NA
SM2011_c00415	365304	365403	100	0	0	NA
SM2011_c00416	365448	365547	100	0	0	NA
SM2011_c00418	366400	366499	100	0	0	NA
SM2011_c00419	366973	367072	100	0	0	NA
SM2011_c00420	368106	368205	100	0	0	NA
SM2011_c00421	371337	371436	100	0	0	NA
SM2011_c00422	372093	372192	100	0	0	NA
SM2011_c00423	372155	372254	100	0	0	NA
SM2011_c00424	373799	373898	100	0	0	NA
SM2011_c00425	373833	373932	100	0	0	NA
SM2011_c00427	374844	374943	100	0	0	NA
SM2011_c00461	374846	374945	100	0	0	NA
SM2011_c00428	377441	377540	100	0	0	NA
SM2011_c00429	378335	378434	100	0	0	NA
SM2011_c00430	378352	378451	100	0	0	NA
SM2011_c00431	379845	379944	100	0	0	NA
SM2011_c00432	380722	380821	100	0	0	NA
SM2011_c00433	381779	381878	100	0	0	NA
SM2011_c01166	383804	383903	100	0	0	NA
SM2011_c01165	385806	385905	100	0	0	NA
SM2011_c01164	386780	386879	100	0	0	NA
SM2011_c01163	388220	388319	100	0	0	NA
SM2011_c01162	388371	388470	100	0	0	NA
SM2011_c01161	390484	390583	100	0	0	NA
SM2011_c01160	390526	390625	100	0	0	NA
SM2011_c01159	390974	391073	100	0	0	NA
SM2011_c01158	392703	392802	100	0	0	NA
SM2011_c01157	393587	393686	100	1	10	91
SM2011_c01156	395249	395348	100	0	0	NA
SM2011_c01155	396030	396129	100	0	0	NA
SM2011_c01154	396111	396210	100	0	0	NA
SM2011_c01153	397074	397173	100	0	0	NA
SM2011_c01152	398039	398138	100	0	0	NA
SM2011_c01167	399141	399240	100	0	0	NA
SM2011_c01151	400878	400977	100	0	0	NA
SM2011_c01150	401249	401348	100	1	10	98.8
SM2011_c01149	402595	402694	100	0	0	NA
SM2011_c01148	403093	403192	100	0	0	NA
SM2011_c01147	405222	405321	100	0	0	NA
SM2011_c01146	405914	406013	100	0	0	NA
SM2011_c01145	406358	406457	100	0	0	NA
SM2011_c01144	407314	407413	100	0	0	NA
SM2011_c01143	407471	407570	100	0	0	NA
SM2011_c01142	408709	408808	100	0	0	NA
SM2011_c01141	410240	410339	100	0	0	NA
SM2011_c01140	410987	411086	100	0	0	NA
SM2011_c01139	412810	412909	100	0	0	NA
SM2011_c01138	413798	413897	100	0	0	NA
SM2011_c01137	414372	414471	100	0	0	NA
SM2011_c01136	415072	415171	100	0	0	NA
SM2011_c01135	415312	415411	100	0	0	NA
SM2011_c01134	416375	416474	100	0	0	NA
SM2011_c01133	416867	416966	100	0	0	NA
SM2011_c01132	417798	417897	100	0	0	NA
SM2011_c01131	417870	417969	100	0	0	NA
SM2011_c01130	419021	419120	100	0	0	NA
SM2011_c01129	419884	419983	100	1	10	74.5
SM2011_c01128	420789	420888	100	0	0	NA
SM2011_c01127	423099	423198	100	0	0	NA
SM2011_c01126	426654	426753	100	0	0	NA
SM2011_c01125	426656	426755	100	0	0	NA
SM2011_c01124	429508	429607	100	0	0	NA
SM2011_c01123	432354	432453	100	0	0	NA
SM2011_c01122	433958	434057	100	0	0	NA
SM2011_c01121	434439	434538	100	0	0	NA
SM2011_c01120	435556	435655	100	0	0	NA
SM2011_c01119	436206	436305	100	0	0	NA
SM2011_c01118	437009	437108	100	0	0	NA
SM2011_c01117	437720	437819	100	0	0	NA
SM2011_c01116	438343	438442	100	0	0	NA
SM2011_c01115	439271	439370	100	0	0	NA
SM2011_c01114	440694	440793	100	0	0	NA
SM2011_c01113	441766	441865	100	0	0	NA
SM2011_c01112	442285	442384	100	0	0	NA
SM2011_c01111	443602	443701	100	0	0	NA
SM2011_c01110	445336	445435	100	0	0	NA
SM2011_c01109	446092	446191	100	0	0	NA
SM2011_c01108	447538	447637	100	0	0	NA
SM2011_c01107	448786	448885	100	0	0	NA
SM2011_c01106	449266	449365	100	0	0	NA
SM2011_c01105	449330	449429	100	0	0	NA
SM2011_c01104	452836	452935	100	0	0	NA
SM2011_c01103	454090	454189	100	1	10	100
SM2011_c01102	455401	455500	100	0	0	NA
SM2011_c01101	455438	455537	100	0	0	NA
SM2011_c01100	456044	456143	100	0	0	NA
SM2011_c01099	456979	457078	100	0	0	NA
SM2011_c01098	458566	458665	100	0	0	NA
SM2011_c01394	458888	458987	100	0	0	NA
SM2011_c01097	459738	459837	100	0	0	NA
SM2011_c01096	460918	461017	100	0	0	NA
SM2011_c01095	464290	464389	100	0	0	NA
SM2011_c01094	465627	465726	100	0	0	NA
SM2011_c01093	466494	466593	100	0	0	NA
SM2011_c01092	466533	466632	100	0	0	NA
SM2011_c01091	467696	467795	100	0	0	NA
SM2011_c01090	469667	469766	100	0	0	NA
SM2011_c01089	470206	470305	100	0	0	NA
SM2011_c01732	471066	471165	100	0	0	NA
SM2011_c01731	471260	471359	100	1	10	100
SM2011_c01730	473038	473137	100	0	0	NA
SM2011_c01729	473041	473140	100	0	0	NA
SM2011_c01728	474029	474128	100	0	0	NA
SM2011_c01727	475179	475278	100	0	0	NA
SM2011_c01726	477132	477231	100	0	0	NA
SM2011_c01725	477321	477420	100	0	0	NA
SM2011_c01724	478142	478241	100	0	0	NA
SM2011_c01723	479350	479449	100	0	0	NA
SM2011_c01722	480132	480231	100	0	0	NA
SM2011_c01721	482271	482370	100	0	0	NA
SM2011_c01720	482654	482753	100	0	0	NA
SM2011_c04434	482822	482921	100	0	0	NA
SM2011_c01719	483029	483128	100	0	0	NA
SM2011_c01718	485270	485369	100	0	0	NA
SM2011_c01717	486093	486192	100	0	0	NA
SM2011_c01716	487589	487688	100	0	0	NA
SM2011_c01715	490439	490538	100	0	0	NA
SM2011_c01714	490531	490630	100	0	0	NA
SM2011_c01713	491228	491327	100	0	0	NA
SM2011_c01712	491933	492032	100	0	0	NA
SM2011_c01711	493705	493804	100	0	0	NA
SM2011_c01710	496940	497039	100	0	0	NA
SM2011_c01709	501171	501270	100	0	0	NA
SM2011_c01708	501947	502046	100	0	0	NA
SM2011_c01707	506221	506320	100	0	0	NA
SM2011_c01706	506900	506999	100	0	0	NA
SM2011_c01705	508083	508182	100	1	10	81.1
SM2011_c01704	508945	509044	100	0	0	NA
SM2011_c06135	509243	509342	100	0	0	NA
SM2011_c01703	509890	509989	100	1	10	95.7
SM2011_c01702	510899	510998	100	0	0	NA
SM2011_c01701	511572	511671	100	0	0	NA
SM2011_c02181	515523	515622	100	0	0	NA
SM2011_c02180	516024	516123	100	0	0	NA
SM2011_c02179	516889	516988	100	0	0	NA
SM2011_c02178	517462	517561	100	0	0	NA
SM2011_c02177	517560	517659	100	1	10	67.5
SM2011_c02176	520374	520473	100	0	0	NA
SM2011_c02175	521140	521239	100	0	0	NA
SM2011_c02174	521275	521374	100	0	0	NA
SM2011_c02173	522308	522407	100	0	0	NA
SM2011_c02172	523542	523641	100	0	0	NA
SM2011_c02171	523793	523892	100	0	0	NA
SM2011_c02170	525100	525199	100	0	0	NA
SM2011_c02169	526104	526203	100	1	10	100
SM2011_c02167	526961	527060	100	0	0	NA
SM2011_c02166	527726	527825	100	1	10	96.2
SM2011_c02165	528832	528931	100	0	0	NA
SM2011_c02164	529581	529680	100	0	0	NA
SM2011_c02163	532372	532471	100	0	0	NA
SM2011_c02162	534388	534487	100	0	0	NA
SM2011_c02161	534625	534724	100	0	0	NA
SM2011_c02160	536055	536154	100	0	0	NA
SM2011_c02159	537326	537425	100	0	0	NA
SM2011_c02158	537988	538087	100	0	0	NA
SM2011_c02157	538607	538706	100	0	0	NA
SM2011_c02156	539699	539798	100	0	0	NA
SM2011_c02187	540816	540915	100	0	0	NA
SM2011_c02202	542014	542113	100	0	0	NA
SM2011_c02201	543013	543112	100	0	0	NA
SM2011_c02189	545971	546070	100	0	0	NA
SM2011_c02200	546497	546596	100	0	0	NA
SM2011_c02184	546533	546632	100	0	0	NA
SM2011_c02199	547082	547181	100	0	0	NA
SM2011_c02203	547573	547672	100	0	0	NA
SM2011_c02155	551800	551899	100	0	0	NA
SM2011_c02154	554715	554814	100	1	10	87.5
SM2011_c04429	555359	555458	100	0	0	NA
SM2011_c02153	556692	556791	100	0	0	NA
SM2011_c02152	560201	560300	100	0	0	NA
SM2011_c02151	560581	560680	100	0	0	NA
SM2011_c02150	562573	562672	100	0	0	NA
SM2011_c02149	562865	562964	100	0	0	NA
SM2011_c02148	565046	565145	100	0	0	NA
SM2011_c02147	565159	565258	100	0	0	NA
SM2011_c02146	566616	566715	100	0	0	NA
SM2011_c02144	567742	567841	100	0	0	NA
SM2011_c02143	569223	569322	100	0	0	NA
SM2011_c02142	570559	570658	100	0	0	NA
SM2011_c02141	571374	571473	100	0	0	NA
SM2011_c02140	572285	572384	100	0	0	NA
SM2011_c02139	573685	573784	100	0	0	NA
SM2011_c02138	573995	574094	100	0	0	NA
SM2011_c02137	575269	575368	100	0	0	NA
SM2011_c02136	576547	576646	100	0	0	NA
SM2011_c02135	578049	578148	100	0	0	NA
SM2011_c02134	578138	578237	100	0	0	NA
SM2011_c02217	580070	580169	100	0	0	NA
SM2011_c02218	580167	580266	100	0	0	NA
SM2011_c02219	581328	581427	100	0	0	NA
SM2011_c02220	583200	583299	100	0	0	NA
SM2011_c02221	583689	583788	100	0	0	NA
SM2011_c02222	584608	584707	100	0	0	NA
SM2011_c02223	585274	585373	100	0	0	NA
SM2011_c02224	585399	585498	100	1	10	93.7
SM2011_c02226	587238	587337	100	0	0	NA
SM2011_c02225	587244	587343	100	0	0	NA
SM2011_c02227	590116	590215	100	0	0	NA
SM2011_c02228	591346	591445	100	0	0	NA
SM2011_c02229	593248	593347	100	0	0	NA
SM2011_c02230	593597	593696	100	0	0	NA
SM2011_c02231	596570	596669	100	0	0	NA
SM2011_c02232	597597	597696	100	0	0	NA
SM2011_c02234	598523	598622	100	0	0	NA
SM2011_c02235	599425	599524	100	0	0	NA
SM2011_c02236	600610	600709	100	0	0	NA
SM2011_c02237	603394	603493	100	0	0	NA
SM2011_c02238	603410	603509	100	1	10	100
SM2011_c02239	603955	604054	100	0	0	NA
SM2011_c02240	605182	605281	100	0	0	NA
SM2011_c02241	606229	606328	100	0	0	NA
SM2011_c02242	606276	606375	100	0	0	NA
SM2011_c02243	606545	606644	100	0	0	NA
SM2011_c02244	607095	607194	100	0	0	NA
SM2011_c02245	609627	609726	100	0	0	NA
SM2011_c02247	609991	610090	100	0	0	NA
SM2011_c02246	609998	610097	100	0	0	NA
SM2011_c02248	610570	610669	100	0	0	NA
SM2011_c02249	614981	615080	100	0	0	NA
SM2011_c02250	615100	615199	100	0	0	NA
SM2011_c02251	615662	615761	100	0	0	NA
SM2011_c02252	617009	617108	100	0	0	NA
SM2011_c02253	618462	618561	100	0	0	NA
SM2011_c02254	619701	619800	100	0	0	NA
SM2011_c02255	621172	621271	100	0	0	NA
SM2011_c02256	622492	622591	100	0	0	NA
SM2011_c02257	623306	623405	100	0	0	NA
SM2011_c02258	624028	624127	100	0	0	NA
SM2011_c02259	624918	625017	100	0	0	NA
SM2011_c02260	625809	625908	100	0	0	NA
SM2011_c02261	625898	625997	100	0	0	NA
SM2011_c02262	626536	626635	100	0	0	NA
SM2011_c02263	627723	627822	100	0	0	NA
SM2011_c02264	629496	629595	100	0	0	NA
SM2011_c02265	630012	630111	100	0	0	NA
SM2011_c02266	633095	633194	100	0	0	NA
SM2011_c02267	633550	633649	100	0	0	NA
SM2011_c02268	634189	634288	100	0	0	NA
SM2011_c02269	636598	636697	100	0	0	NA
SM2011_c02270	638238	638337	100	0	0	NA
SM2011_c02271	639123	639222	100	0	0	NA
SM2011_c02272	640578	640677	100	0	0	NA
SM2011_c02273	648089	648188	100	0	0	NA
SM2011_c02274	648356	648455	100	0	0	NA
SM2011_c02275	649889	649988	100	0	0	NA
SM2011_c02276	650641	650740	100	0	0	NA
SM2011_c02277	652081	652180	100	0	0	NA
SM2011_c02278	652593	652692	100	0	0	NA
SM2011_c02279	652829	652928	100	0	0	NA
SM2011_c02280	653220	653319	100	0	0	NA
SM2011_c02281	653519	653618	100	1	10	100
SM2011_c02282	654979	655078	100	0	0	NA
SM2011_c02283	656335	656434	100	0	0	NA
SM2011_c02284	656869	656968	100	0	0	NA
SM2011_c02285	657250	657349	100	0	0	NA
SM2011_c02326	658762	658861	100	0	0	NA
SM2011_c02327	660516	660615	100	0	0	NA
SM2011_c02328	661267	661366	100	0	0	NA
SM2011_c02286	661738	661837	100	0	0	NA
SM2011_c02287	662373	662472	100	0	0	NA
SM2011_c05002	663312	663411	100	0	0	NA
SM2011_c02291	664233	664332	100	0	0	NA
SM2011_c02292	667806	667905	100	0	0	NA
SM2011_c02295	669084	669183	100	1	10	97.3
SM2011_c02296	670661	670760	100	0	0	NA
SM2011_c02297	672312	672411	100	0	0	NA
SM2011_c02298	672333	672432	100	0	0	NA
SM2011_c02329	672722	672821	100	0	0	NA
SM2011_c02300	675561	675660	100	1	10	90.9
SM2011_c02301	675913	676012	100	0	0	NA
SM2011_c02302	676292	676391	100	0	0	NA
SM2011_c04430	676643	676742	100	0	0	NA
SM2011_c02304	677457	677556	100	0	0	NA
SM2011_c02305	677843	677942	100	0	0	NA
SM2011_c02306	679290	679389	100	0	0	NA
SM2011_c02307	679795	679894	100	0	0	NA
SM2011_c02308	681096	681195	100	0	0	NA
SM2011_c02309	681586	681685	100	0	0	NA
SM2011_c02310	682223	682322	100	0	0	NA
SM2011_c02311	682539	682638	100	0	0	NA
SM2011_c02312	683164	683263	100	0	0	NA
SM2011_c04431	683960	684059	100	0	0	NA
SM2011_c04432	684220	684319	100	0	0	NA
SM2011_c02313	685305	685404	100	0	0	NA
SM2011_c02314	685709	685808	100	1	10	82.3
SM2011_c02315	686796	686895	100	0	0	NA
SM2011_c02316	688081	688180	100	1	10	100
SM2011_c06205	688557	688656	100	0	0	NA
SM2011_c02317	689162	689261	100	0	0	NA
SM2011_c02318	689770	689869	100	0	0	NA
SM2011_c02319	690038	690137	100	0	0	NA
SM2011_c02320	690363	690462	100	0	0	NA
SM2011_c02321	691847	691946	100	0	0	NA
SM2011_c02322	693960	694059	100	0	0	NA
SM2011_c02323	694060	694159	100	0	0	NA
SM2011_c02324	694986	695085	100	0	0	NA
SM2011_c02325	696054	696153	100	0	0	NA
SM2011_c03000	697673	697772	100	0	0	NA
SM2011_c03001	698653	698752	100	0	0	NA
SM2011_c03002	699668	699767	100	0	0	NA
SM2011_c03003	699979	700078	100	0	0	NA
SM2011_c03004	702074	702173	100	0	0	NA
SM2011_c03005	703701	703800	100	0	0	NA
SM2011_c03006	703998	704097	100	0	0	NA
SM2011_c03007	704384	704483	100	0	0	NA
SM2011_c03008	706666	706765	100	0	0	NA
SM2011_c03009	707130	707229	100	0	0	NA
SM2011_c03010	708035	708134	100	0	0	NA
SM2011_c03011	709084	709183	100	0	0	NA
SM2011_c03012	709470	709569	100	0	0	NA
SM2011_c03013	710051	710150	100	0	0	NA
SM2011_c03014	711491	711590	100	0	0	NA
SM2011_c03015	713991	714090	100	0	0	NA
SM2011_c03016	714740	714839	100	0	0	NA
SM2011_c03017	716036	716135	100	0	0	NA
SM2011_c03018	717115	717214	100	0	0	NA
SM2011_c03019	718364	718463	100	0	0	NA
SM2011_c03020	719084	719183	100	0	0	NA
SM2011_c03021	720051	720150	100	0	0	NA
SM2011_c03022	720931	721030	100	0	0	NA
SM2011_c03023	721029	721128	100	0	0	NA
SM2011_c03024	721810	721909	100	0	0	NA
SM2011_c03025	722581	722680	100	0	0	NA
SM2011_c03026	723981	724080	100	0	0	NA
SM2011_c03027	724840	724939	100	0	0	NA
SM2011_c03028	725227	725326	100	0	0	NA
SM2011_c03029	725646	725745	100	0	0	NA
SM2011_c03030	725993	726092	100	0	0	NA
SM2011_c03031	726800	726899	100	0	0	NA
SM2011_c03032	727306	727405	100	0	0	NA
SM2011_c03033	728418	728517	100	0	0	NA
SM2011_c03034	728954	729053	100	0	0	NA
SM2011_c03035	729680	729779	100	0	0	NA
SM2011_c03036	730179	730278	100	0	0	NA
SM2011_c03037	731187	731286	100	0	0	NA
SM2011_c03038	732714	732813	100	0	0	NA
SM2011_c03039	734164	734263	100	0	0	NA
SM2011_c03040	735687	735786	100	1	10	93.8
SM2011_c03041	737008	737107	100	1	10	91.1
SM2011_c03042	737652	737751	100	0	0	NA
SM2011_c03043	738840	738939	100	0	0	NA
SM2011_c03044	740141	740240	100	0	0	NA
SM2011_c03045	741507	741606	100	0	0	NA
SM2011_c03046	742342	742441	100	0	0	NA
SM2011_c03047	743104	743203	100	0	0	NA
SM2011_c03048	744408	744507	100	0	0	NA
SM2011_c03049	745829	745928	100	0	0	NA
SM2011_c03050	746904	747003	100	0	0	NA
SM2011_c03051	747248	747347	100	0	0	NA
SM2011_c03052	747688	747787	100	0	0	NA
SM2011_c03053	748111	748210	100	0	0	NA
SM2011_c03054	748502	748601	100	0	0	NA
SM2011_c03055	750586	750685	100	1	10	100
SM2011_c03056	751343	751442	100	0	0	NA
SM2011_c03071	751855	751954	100	0	0	NA
SM2011_c03072	752535	752634	100	0	0	NA
SM2011_c03057	752903	753002	100	0	0	NA
SM2011_c03058	754594	754693	100	0	0	NA
SM2011_c03059	754812	754911	100	0	0	NA
SM2011_c03060	757441	757540	100	0	0	NA
SM2011_c03061	757658	757757	100	1	10	69.1
SM2011_c03062	759286	759385	100	0	0	NA
SM2011_c03063	760298	760397	100	1	10	100
SM2011_c03064	761470	761569	100	0	0	NA
SM2011_c03065	763145	763244	100	0	0	NA
SM2011_c03066	764335	764434	100	0	0	NA
SM2011_c03067	766280	766379	100	0	0	NA
SM2011_c03068	768457	768556	100	0	0	NA
SM2011_c03069	769247	769346	100	0	0	NA
SM2011_c03070	770731	770830	100	0	0	NA
SM2011_c00761	772214	772313	100	0	0	NA
SM2011_c00762	773667	773766	100	0	0	NA
SM2011_c00763	773691	773790	100	0	0	NA
SM2011_c00764	775146	775245	100	0	0	NA
SM2011_c00765	775616	775715	100	0	0	NA
SM2011_c00766	778490	778589	100	0	0	NA
SM2011_c00767	779871	779970	100	0	0	NA
SM2011_c00768	781272	781371	100	0	0	NA
SM2011_c00769	781399	781498	100	0	0	NA
SM2011_c00770	783156	783255	100	0	0	NA
SM2011_c00771	784368	784467	100	0	0	NA
SM2011_c00772	785518	785617	100	0	0	NA
SM2011_c00773	786433	786532	100	0	0	NA
SM2011_c00838	789463	789562	100	0	0	NA
SM2011_c00774	789547	789646	100	0	0	NA
SM2011_c00775	793572	793671	100	0	0	NA
SM2011_c00776	797099	797198	100	0	0	NA
SM2011_c00777	797231	797330	100	1	10	95.8
SM2011_c00778	798132	798231	100	0	0	NA
SM2011_c00779	798911	799010	100	0	0	NA
SM2011_c00780	801203	801302	100	0	0	NA
SM2011_c00781	801218	801317	100	0	0	NA
SM2011_c00782	802968	803067	100	0	0	NA
SM2011_c00783	804076	804175	100	0	0	NA
SM2011_c00784	806348	806447	100	0	0	NA
SM2011_c00785	806447	806546	100	0	0	NA
SM2011_c00786	807389	807488	100	0	0	NA
SM2011_c00787	809088	809187	100	0	0	NA
SM2011_c00788	810103	810202	100	0	0	NA
SM2011_c00789	811013	811112	100	0	0	NA
SM2011_c00790	811864	811963	100	0	0	NA
SM2011_c00791	812756	812855	100	0	0	NA
SM2011_c00792	813253	813352	100	0	0	NA
SM2011_c00793	813525	813624	100	0	0	NA
SM2011_c00794	815580	815679	100	0	0	NA
SM2011_c04884	815737	815836	100	0	0	NA
SM2011_c00795	816353	816452	100	0	0	NA
SM2011_c00796	816963	817062	100	0	0	NA
SM2011_c00797	817368	817467	100	0	0	NA
SM2011_c00798	818776	818875	100	0	0	NA
SM2011_c00799	819722	819821	100	0	0	NA
SM2011_c00800	820285	820384	100	0	0	NA
SM2011_c00801	820491	820590	100	0	0	NA
SM2011_c00802	821349	821448	100	0	0	NA
SM2011_c00803	822891	822990	100	0	0	NA
SM2011_c00804	822909	823008	100	0	0	NA
SM2011_c00805	824166	824265	100	0	0	NA
SM2011_c00806	825084	825183	100	0	0	NA
SM2011_c00807	827023	827122	100	0	0	NA
SM2011_c00808	828544	828643	100	0	0	NA
SM2011_c00809	829181	829280	100	0	0	NA
SM2011_c00810	830738	830837	100	0	0	NA
SM2011_c00811	832075	832174	100	0	0	NA
SM2011_c00812	832772	832871	100	0	0	NA
SM2011_c00813	834791	834890	100	0	0	NA
SM2011_c00814	834937	835036	100	0	0	NA
SM2011_c00815	836114	836213	100	0	0	NA
SM2011_c00816	837677	837776	100	0	0	NA
SM2011_c00817	838208	838307	100	0	0	NA
SM2011_c00818	840138	840237	100	0	0	NA
SM2011_c00819	840213	840312	100	0	0	NA
SM2011_c00820	842832	842931	100	0	0	NA
SM2011_c00821	842942	843041	100	0	0	NA
SM2011_c00822	843517	843616	100	0	0	NA
SM2011_c00823	843813	843912	100	0	0	NA
SM2011_c00824	845203	845302	100	0	0	NA
SM2011_c00825	846713	846812	100	0	0	NA
SM2011_c00826	847588	847687	100	0	0	NA
SM2011_c00827	849110	849209	100	0	0	NA
SM2011_c00828	849798	849897	100	0	0	NA
SM2011_c00829	850902	851001	100	0	0	NA
SM2011_c00830	850980	851079	100	0	0	NA
SM2011_c00831	853247	853346	100	0	0	NA
