Gene_name	Start_nt	End_nt	Length	Motif_count	Normalized_count	Extent_methylation
SM2011_c02880	237180	237429	250	0	0	NA
SM2011_c02881	238538	238787	250	2	8	73
SM2011_c02882	238673	238922	250	0	0	NA
SM2011_c02883	239484	239733	250	0	0	NA
SM2011_c02884	241015	241264	250	0	0	NA
SM2011_c02885	241953	242202	250	0	0	NA
SM2011_c02886	242323	242572	250	0	0	NA
SM2011_c02887	242896	243145	250	0	0	NA
SM2011_c05001	243066	243315	250	0	0	NA
SM2011_c02889	244043	244292	250	0	0	NA
SM2011_c02888	244176	244425	250	2	8	69.05
SM2011_c02890	245305	245554	250	2	8	73.55
SM2011_c02891	247317	247566	250	2	8	74.55
SM2011_c02893	250173	250422	250	0	0	NA
SM2011_c02892	250293	250542	250	2	8	88.1
SM2011_c02895	251586	251835	250	0	0	NA
SM2011_c02894	251633	251882	250	6	24	80
SM2011_c02896	254101	254350	250	2	8	70.5
SM2011_c02898	254955	255204	250	0	0	NA
SM2011_c02897	255052	255301	250	1	4	98.2
SM2011_c02899	255732	255981	250	4	16	77.4
SM2011_c02900	256757	257006	250	0	0	NA
SM2011_c02901	257645	257894	250	2	8	70.6
SM2011_c02902	258430	258679	250	0	0	NA
SM2011_c02903	259417	259666	250	0	0	NA
SM2011_c02904	259824	260073	250	2	8	79.35
SM2011_c02905	259875	260124	250	0	0	NA
SM2011_c02906	261864	262113	250	2	8	73.15
SM2011_c02907	262263	262512	250	2	8	79.95
SM2011_c02908	262925	263174	250	2	8	76.3
SM2011_c02909	263568	263817	250	2	8	79.7
SM2011_c02911	266892	267141	250	0	0	NA
SM2011_c02910	266920	267169	250	0	0	NA
SM2011_c02912	267555	267804	250	0	0	NA
SM2011_c02913	269189	269438	250	0	0	NA
SM2011_c02914	269987	270236	250	0	0	NA
SM2011_c00320	272816	273065	250	0	0	NA
SM2011_c00321	273236	273485	250	2	8	87.9
SM2011_c00322	274480	274729	250	6	24	71.7333333333333
SM2011_c00323	276437	276686	250	2	8	79
SM2011_c00324	277074	277323	250	0	0	NA
SM2011_c00325	279307	279556	250	2	8	77.25
SM2011_c00326	281603	281852	250	2	8	81.4
SM2011_c00327	282828	283077	250	0	0	NA
SM2011_c00328	283393	283642	250	2	8	75.6
SM2011_c00329	283520	283769	250	2	8	68
SM2011_c00330	284859	285108	250	0	0	NA
SM2011_c00331	285930	286179	250	0	0	NA
SM2011_c00332	286695	286944	250	0	0	NA
SM2011_c00333	286729	286978	250	0	0	NA
SM2011_c00334	288096	288345	250	0	0	NA
SM2011_c00335	288898	289147	250	0	0	NA
SM2011_c00337	292738	292987	250	0	0	NA
SM2011_c00336	292849	293098	250	0	0	NA
SM2011_c00338	293912	294161	250	2	8	64.35
SM2011_c00339	296515	296764	250	0	0	NA
SM2011_c00340	297655	297904	250	2	8	60.45
SM2011_c00342	298027	298276	250	0	0	NA
SM2011_c00341	298070	298319	250	2	8	76.7
SM2011_c00343	298988	299237	250	2	8	86.15
SM2011_c00344	300780	301029	250	2	8	81.5
SM2011_c00346	301734	301983	250	0	0	NA
SM2011_c00345	301782	302031	250	0	0	NA
SM2011_c00347	302938	303187	250	0	0	NA
SM2011_c00348	303570	303819	250	0	0	NA
SM2011_c00349	305450	305699	250	0	0	NA
SM2011_c00351	306699	306948	250	0	0	NA
SM2011_c00350	306774	307023	250	2	8	71.9
SM2011_c00352	307294	307543	250	0	0	NA
SM2011_c00354	308756	309005	250	0	0	NA
SM2011_c00353	308830	309079	250	2	8	76
SM2011_c00355	311042	311291	250	0	0	NA
SM2011_c00357	312002	312251	250	0	0	NA
SM2011_c00356	312091	312340	250	0	0	NA
SM2011_c00358	312784	313033	250	0	0	NA
SM2011_c00359	314300	314549	250	2	8	80.5
SM2011_c00360	316386	316635	250	4	16	60.025
SM2011_c00361	317512	317761	250	4	16	72.575
SM2011_c00362	317583	317832	250	0	0	NA
SM2011_c00363	318255	318504	250	0	0	NA
SM2011_c00364	318495	318744	250	0	0	NA
SM2011_c00365	319045	319294	250	0	0	NA
SM2011_c00366	320161	320410	250	0	0	NA
SM2011_c00367	323519	323768	250	0	0	NA
SM2011_c00368	324443	324692	250	0	0	NA
SM2011_c00370	324594	324843	250	0	0	NA
SM2011_c00369	324664	324913	250	0	0	NA
SM2011_c00372	326230	326479	250	0	0	NA
SM2011_c00371	326260	326509	250	0	0	NA
SM2011_c00373	327141	327390	250	0	0	NA
SM2011_c00375	329068	329317	250	0	0	NA
SM2011_c00374	329103	329352	250	2	8	91.05
SM2011_c00377	330642	330891	250	0	0	NA
SM2011_c00376	330764	331013	250	0	0	NA
SM2011_c00378	331552	331801	250	4	16	88.825
SM2011_c00379	333132	333381	250	0	0	NA
SM2011_c00381	334339	334588	250	0	0	NA
SM2011_c00380	334476	334725	250	0	0	NA
SM2011_c00382	336957	337206	250	0	0	NA
SM2011_c00384	337487	337736	250	0	0	NA
SM2011_c00383	337714	337963	250	0	0	NA
SM2011_c00385	339012	339261	250	2	8	73.1
SM2011_c00386	339366	339615	250	2	8	79.25
SM2011_c00387	340744	340993	250	0	0	NA
SM2011_c00388	341903	342152	250	0	0	NA
SM2011_c00389	342588	342837	250	2	8	71.65
SM2011_c00391	342775	343024	250	0	0	NA
SM2011_c00390	342922	343171	250	0	0	NA
SM2011_c00392	343013	343262	250	0	0	NA
SM2011_c00393	343255	343504	250	2	8	83.7
SM2011_c00394	345523	345772	250	0	0	NA
SM2011_c00395	346268	346517	250	0	0	NA
SM2011_c00397	346627	346876	250	0	0	NA
SM2011_c00396	346717	346966	250	0	0	NA
SM2011_c00460	348511	348760	250	0	0	NA
SM2011_c00399	349714	349963	250	2	8	57.15
SM2011_c00400	351061	351310	250	2	8	78
SM2011_c00401	352611	352860	250	0	0	NA
SM2011_c00402	353940	354189	250	6	24	78.1833333333333
SM2011_c00403	355384	355633	250	2	8	84.2
SM2011_c00404	355895	356144	250	2	8	61.25
SM2011_c00405	357255	357504	250	0	0	NA
SM2011_c00406	358391	358640	250	0	0	NA
SM2011_c00408	359000	359249	250	0	0	NA
SM2011_c00407	359094	359343	250	2	8	86.25
SM2011_c00409	360329	360578	250	4	16	90.55
SM2011_c00410	361558	361807	250	0	0	NA
SM2011_c00411	361966	362215	250	0	0	NA
SM2011_c00412	362776	363025	250	2	8	93.8
SM2011_c00413	363365	363614	250	2	8	84.85
SM2011_c00414	363982	364231	250	4	16	74.3
SM2011_c00416	365298	365547	250	0	0	NA
SM2011_c00415	365304	365553	250	0	0	NA
SM2011_c00418	366250	366499	250	0	0	NA
SM2011_c00419	366823	367072	250	0	0	NA
SM2011_c00420	367956	368205	250	0	0	NA
SM2011_c00421	371337	371586	250	0	0	NA
SM2011_c00423	372005	372254	250	0	0	NA
SM2011_c00422	372093	372342	250	0	0	NA
SM2011_c00425	373683	373932	250	0	0	NA
SM2011_c00424	373799	374048	250	0	0	NA
SM2011_c00427	374694	374943	250	0	0	NA
SM2011_c00461	374846	375095	250	0	0	NA
SM2011_c00428	377441	377690	250	0	0	NA
SM2011_c00430	378202	378451	250	0	0	NA
SM2011_c00429	378335	378584	250	0	0	NA
SM2011_c00431	379845	380094	250	4	16	69.875
SM2011_c00432	380722	380971	250	2	8	81.95
SM2011_c00433	381779	382028	250	4	16	96.05
SM2011_c01166	383804	384053	250	2	8	88.75
SM2011_c01165	385806	386055	250	0	0	NA
SM2011_c01164	386780	387029	250	0	0	NA
SM2011_c01163	388220	388469	250	2	8	70.7
SM2011_c01162	388221	388470	250	0	0	NA
SM2011_c01160	390376	390625	250	0	0	NA
SM2011_c01161	390484	390733	250	2	8	68.95
SM2011_c01159	390824	391073	250	2	8	72.45
SM2011_c01158	392703	392952	250	0	0	NA
SM2011_c01157	393587	393836	250	0	0	NA
SM2011_c01156	395249	395498	250	4	16	82.8
SM2011_c01154	395961	396210	250	0	0	NA
SM2011_c01155	396030	396279	250	0	0	NA
SM2011_c01153	396924	397173	250	0	0	NA
SM2011_c01152	397889	398138	250	2	8	90.3
SM2011_c01167	398991	399240	250	2	8	85.35
SM2011_c01151	400728	400977	250	0	0	NA
SM2011_c01150	401099	401348	250	0	0	NA
SM2011_c01149	402445	402694	250	0	0	NA
SM2011_c01148	402943	403192	250	0	0	NA
SM2011_c01147	405222	405471	250	2	8	75.75
SM2011_c01146	405914	406163	250	0	0	NA
SM2011_c01145	406358	406607	250	0	0	NA
SM2011_c01144	407314	407563	250	0	0	NA
SM2011_c01143	407321	407570	250	0	0	NA
SM2011_c01142	408559	408808	250	2	8	54.9
SM2011_c01141	410240	410489	250	0	0	NA
SM2011_c01140	410987	411236	250	4	16	76.1
SM2011_c01139	412810	413059	250	2	8	97.45
SM2011_c01138	413798	414047	250	0	0	NA
SM2011_c01137	414372	414621	250	0	0	NA
SM2011_c01136	415072	415321	250	0	0	NA
SM2011_c01135	415162	415411	250	0	0	NA
SM2011_c01134	416225	416474	250	2	8	83
SM2011_c01133	416717	416966	250	4	16	79.85
SM2011_c01131	417720	417969	250	0	0	NA
SM2011_c01132	417798	418047	250	0	0	NA
SM2011_c01130	418871	419120	250	2	8	75.45
SM2011_c01129	419734	419983	250	2	8	92.1
SM2011_c01128	420639	420888	250	0	0	NA
SM2011_c01127	422949	423198	250	2	8	78.7
SM2011_c01125	426506	426755	250	0	0	NA
SM2011_c01126	426654	426903	250	2	8	70.95
SM2011_c01124	429358	429607	250	0	0	NA
SM2011_c01123	432204	432453	250	0	0	NA
SM2011_c01122	433808	434057	250	0	0	NA
SM2011_c01121	434289	434538	250	0	0	NA
SM2011_c01120	435406	435655	250	0	0	NA
SM2011_c01119	436056	436305	250	2	8	78.8
SM2011_c01118	436859	437108	250	8	32	75.95
SM2011_c01117	437570	437819	250	2	8	73.2
SM2011_c01116	438193	438442	250	0	0	NA
SM2011_c01115	439121	439370	250	0	0	NA
SM2011_c01114	440544	440793	250	4	16	81.225
SM2011_c01113	441616	441865	250	2	8	93.85
SM2011_c01112	442135	442384	250	4	16	75.45
SM2011_c01111	443452	443701	250	4	16	90.375
SM2011_c01110	445186	445435	250	1	4	20.5
SM2011_c01109	445942	446191	250	2	8	96.2
SM2011_c01108	447388	447637	250	2	8	84.45
SM2011_c01107	448786	449035	250	0	0	NA
SM2011_c01105	449180	449429	250	0	0	NA
SM2011_c01106	449266	449515	250	0	0	NA
SM2011_c01104	452836	453085	250	2	8	91.8
SM2011_c01103	454090	454339	250	0	0	NA
SM2011_c01101	455288	455537	250	0	0	NA
SM2011_c01102	455401	455650	250	2	8	64.75
SM2011_c01100	455894	456143	250	2	8	87.75
SM2011_c01099	456829	457078	250	0	0	NA
SM2011_c01098	458566	458815	250	2	8	83.4
SM2011_c01394	458888	459137	250	2	8	95.05
SM2011_c01097	459738	459987	250	2	8	92.75
SM2011_c01096	460918	461167	250	0	0	NA
SM2011_c01095	464290	464539	250	0	0	NA
SM2011_c01094	465627	465876	250	0	0	NA
SM2011_c01092	466383	466632	250	0	0	NA
SM2011_c01093	466494	466743	250	2	8	55.1
SM2011_c01091	467696	467945	250	2	8	91.3
SM2011_c01090	469667	469916	250	2	8	80.15
SM2011_c01089	470206	470455	250	0	0	NA
SM2011_c01732	471066	471315	250	4	16	88.55
SM2011_c01731	471110	471359	250	0	0	NA
SM2011_c01729	472891	473140	250	0	0	NA
SM2011_c01730	473038	473287	250	0	0	NA
SM2011_c01728	473879	474128	250	0	0	NA
SM2011_c01727	475029	475278	250	0	0	NA
SM2011_c01726	477132	477381	250	1	4	67.6
SM2011_c01725	477171	477420	250	1	4	69.5
SM2011_c01724	477992	478241	250	0	0	NA
SM2011_c01723	479350	479599	250	0	0	NA
SM2011_c01722	480132	480381	250	0	0	NA
SM2011_c01721	482271	482520	250	2	8	60.8
SM2011_c01720	482654	482903	250	0	0	NA
SM2011_c04434	482822	483071	250	2	8	75.05
SM2011_c01719	482879	483128	250	0	0	NA
SM2011_c01718	485120	485369	250	4	16	89.4
SM2011_c01717	485943	486192	250	0	0	NA
SM2011_c01716	487439	487688	250	2	8	86.3
SM2011_c01714	490381	490630	250	0	0	NA
SM2011_c01715	490439	490688	250	1	4	27.6
SM2011_c01713	491078	491327	250	0	0	NA
SM2011_c01712	491783	492032	250	4	16	78.5
SM2011_c01711	493555	493804	250	4	16	77.3
SM2011_c01710	496790	497039	250	2	8	85.7
SM2011_c01709	501021	501270	250	2	8	88.3
SM2011_c01708	501797	502046	250	2	8	88.5
SM2011_c01707	506071	506320	250	0	0	NA
SM2011_c01706	506750	506999	250	2	8	88.35
SM2011_c01705	508083	508332	250	4	16	92.375
SM2011_c01704	508945	509194	250	2	8	69.15
SM2011_c06135	509093	509342	250	0	0	NA
SM2011_c01703	509890	510139	250	0	0	NA
SM2011_c01702	510899	511148	250	0	0	NA
SM2011_c01701	511572	511821	250	2	8	98.4
SM2011_c02181	515523	515772	250	0	0	NA
SM2011_c02180	516024	516273	250	0	0	NA
SM2011_c02179	516889	517138	250	0	0	NA
SM2011_c02177	517410	517659	250	0	0	NA
SM2011_c02178	517462	517711	250	0	0	NA
SM2011_c02176	520374	520623	250	0	0	NA
SM2011_c02174	521125	521374	250	0	0	NA
SM2011_c02175	521140	521389	250	6	24	81.6666666666667
SM2011_c02173	522308	522557	250	0	0	NA
SM2011_c02172	523542	523791	250	0	0	NA
SM2011_c02171	523643	523892	250	0	0	NA
SM2011_c02170	524950	525199	250	2	8	70.6
SM2011_c02169	525954	526203	250	2	8	81.7
SM2011_c02167	526811	527060	250	0	0	NA
SM2011_c02166	527576	527825	250	0	0	NA
SM2011_c02165	528682	528931	250	2	8	73.85
SM2011_c02164	529431	529680	250	0	0	NA
SM2011_c02163	532372	532621	250	4	16	89.35
SM2011_c02162	534388	534637	250	0	0	NA
SM2011_c02161	534475	534724	250	0	0	NA
SM2011_c02160	535905	536154	250	2	8	92.65
SM2011_c02159	537176	537425	250	0	0	NA
SM2011_c02158	537838	538087	250	4	16	89.575
SM2011_c02157	538457	538706	250	0	0	NA
SM2011_c02156	539549	539798	250	2	8	78.65
SM2011_c02187	540666	540915	250	4	16	76
SM2011_c02202	541864	542113	250	2	8	85.75
SM2011_c02201	542863	543112	250	2	8	95.05
SM2011_c02189	545971	546220	250	0	0	NA
SM2011_c02184	546383	546632	250	0	0	NA
SM2011_c02200	546497	546746	250	2	8	97.85
SM2011_c02199	546932	547181	250	0	0	NA
SM2011_c02203	547423	547672	250	2	8	84.85
SM2011_c02155	551800	552049	250	2	8	81.2
SM2011_c02154	554715	554964	250	2	8	82.1
SM2011_c04429	555359	555608	250	2	8	92.2
SM2011_c02153	556692	556941	250	0	0	NA
SM2011_c02152	560201	560450	250	0	0	NA
SM2011_c02151	560581	560830	250	0	0	NA
SM2011_c02150	562573	562822	250	0	0	NA
SM2011_c02149	562715	562964	250	2	8	77.75
SM2011_c02147	565009	565258	250	0	0	NA
SM2011_c02148	565046	565295	250	4	16	85.925
SM2011_c02146	566466	566715	250	0	0	NA
SM2011_c02144	567592	567841	250	0	0	NA
SM2011_c02143	569073	569322	250	2	8	92.15
SM2011_c02142	570409	570658	250	2	8	92.5
SM2011_c02141	571224	571473	250	0	0	NA
SM2011_c02140	572135	572384	250	2	8	87.45
SM2011_c02139	573685	573934	250	12	48	79.9583333333333
SM2011_c02138	573845	574094	250	2	8	77.45
SM2011_c02137	575119	575368	250	2	8	94.3
SM2011_c02136	576397	576646	250	2	8	84.35
SM2011_c02134	577988	578237	250	0	0	NA
SM2011_c02135	578049	578298	250	2	8	89.6
SM2011_c02218	580017	580266	250	0	0	NA
SM2011_c02217	580070	580319	250	0	0	NA
SM2011_c02219	581178	581427	250	0	0	NA
SM2011_c02220	583200	583449	250	0	0	NA
SM2011_c02221	583689	583938	250	0	0	NA
SM2011_c02222	584608	584857	250	0	0	NA
SM2011_c02224	585249	585498	250	0	0	NA
SM2011_c02223	585274	585523	250	0	0	NA
SM2011_c02226	587088	587337	250	0	0	NA
SM2011_c02225	587244	587493	250	0	0	NA
SM2011_c02227	590116	590365	250	0	0	NA
SM2011_c02228	591346	591595	250	2	8	84.45
SM2011_c02229	593248	593497	250	0	0	NA
SM2011_c02230	593447	593696	250	0	0	NA
SM2011_c02231	596420	596669	250	0	0	NA
SM2011_c02232	597447	597696	250	0	0	NA
SM2011_c02234	598373	598622	250	0	0	NA
SM2011_c02235	599275	599524	250	0	0	NA
SM2011_c02236	600610	600859	250	0	0	NA
SM2011_c02238	603260	603509	250	0	0	NA
SM2011_c02237	603394	603643	250	2	8	71.8
SM2011_c02239	603805	604054	250	2	8	70.65
SM2011_c02240	605182	605431	250	0	0	NA
SM2011_c02242	606126	606375	250	0	0	NA
SM2011_c02241	606229	606478	250	4	16	74.525
SM2011_c02243	606395	606644	250	2	8	90.1
SM2011_c02244	606945	607194	250	4	16	87.5
SM2011_c02245	609627	609876	250	0	0	NA
SM2011_c02247	609841	610090	250	0	0	NA
SM2011_c02246	609998	610247	250	0	0	NA
SM2011_c02248	610420	610669	250	6	24	77.7166666666667
SM2011_c02250	614950	615199	250	0	0	NA
SM2011_c02249	614981	615230	250	2	8	87.5
SM2011_c02251	615512	615761	250	2	8	80.25
SM2011_c02252	616859	617108	250	0	0	NA
SM2011_c02253	618462	618711	250	0	0	NA
SM2011_c02254	619701	619950	250	2	8	99.55
SM2011_c02255	621172	621421	250	2	8	80.4
SM2011_c02256	622492	622741	250	0	0	NA
SM2011_c02257	623306	623555	250	0	0	NA
SM2011_c02258	624028	624277	250	0	0	NA
SM2011_c02259	624918	625167	250	0	0	NA
SM2011_c02261	625748	625997	250	0	0	NA
SM2011_c02260	625809	626058	250	0	0	NA
SM2011_c02262	626386	626635	250	0	0	NA
SM2011_c02263	627573	627822	250	0	0	NA
SM2011_c02264	629346	629595	250	2	8	80.75
SM2011_c02265	629862	630111	250	0	0	NA
SM2011_c02266	632945	633194	250	2	8	78
SM2011_c02267	633400	633649	250	2	8	88.35
SM2011_c02268	634039	634288	250	0	0	NA
SM2011_c02269	636598	636847	250	2	8	87.45
SM2011_c02270	638238	638487	250	0	0	NA
SM2011_c02271	639123	639372	250	0	0	NA
SM2011_c02272	640578	640827	250	2	8	70.2
SM2011_c02273	648089	648338	250	0	0	NA
SM2011_c02274	648206	648455	250	2	8	88.05
SM2011_c02275	649739	649988	250	6	24	71.2833333333333
SM2011_c02276	650491	650740	250	0	0	NA
SM2011_c02277	651931	652180	250	2	8	82.1
SM2011_c02278	652593	652842	250	0	0	NA
SM2011_c02279	652679	652928	250	0	0	NA
SM2011_c02280	653070	653319	250	4	16	81.275
SM2011_c02281	653369	653618	250	2	8	75.6
SM2011_c02282	654829	655078	250	0	0	NA
SM2011_c02283	656185	656434	250	0	0	NA
SM2011_c02284	656719	656968	250	0	0	NA
SM2011_c02285	657100	657349	250	0	0	NA
SM2011_c02326	658612	658861	250	0	0	NA
SM2011_c02327	660516	660765	250	0	0	NA
SM2011_c02328	661267	661516	250	0	0	NA
SM2011_c02286	661738	661987	250	0	0	NA
SM2011_c02287	662373	662622	250	0	0	NA
SM2011_c05002	663162	663411	250	0	0	NA
SM2011_c02291	664233	664482	250	6	24	86.6666666666666
SM2011_c02292	667806	668055	250	0	0	NA
SM2011_c02295	669084	669333	250	0	0	NA
SM2011_c02296	670661	670910	250	2	8	85.8
SM2011_c02298	672183	672432	250	0	0	NA
SM2011_c02297	672312	672561	250	0	0	NA
SM2011_c02329	672572	672821	250	0	0	NA
SM2011_c02300	675561	675810	250	0	0	NA
SM2011_c02301	675913	676162	250	0	0	NA
SM2011_c02302	676292	676541	250	0	0	NA
SM2011_c04430	676643	676892	250	0	0	NA
SM2011_c02304	677307	677556	250	0	0	NA
SM2011_c02305	677693	677942	250	2	8	100
SM2011_c02306	679140	679389	250	2	8	83.9
SM2011_c02307	679645	679894	250	0	0	NA
SM2011_c02308	680946	681195	250	0	0	NA
SM2011_c02309	681436	681685	250	0	0	NA
SM2011_c02310	682073	682322	250	0	0	NA
SM2011_c02311	682389	682638	250	0	0	NA
SM2011_c02312	683014	683263	250	0	0	NA
SM2011_c04431	683810	684059	250	2	8	81.4
SM2011_c04432	684070	684319	250	0	0	NA
SM2011_c02313	685305	685554	250	0	0	NA
SM2011_c02314	685559	685808	250	2	8	82.65
SM2011_c02315	686646	686895	250	0	0	NA
SM2011_c02316	687931	688180	250	0	0	NA
SM2011_c06205	688407	688656	250	0	0	NA
SM2011_c02317	689162	689411	250	2	8	87.25
SM2011_c02318	689770	690019	250	2	8	80.05
SM2011_c02319	690038	690287	250	2	8	89.6
SM2011_c02320	690363	690612	250	2	8	72.95
SM2011_c02321	691847	692096	250	0	0	NA
SM2011_c02323	693910	694159	250	0	0	NA
SM2011_c02322	693960	694209	250	0	0	NA
SM2011_c02324	694836	695085	250	2	8	85.35
SM2011_c02325	695904	696153	250	0	0	NA
SM2011_c03000	697523	697772	250	0	0	NA
SM2011_c03001	698503	698752	250	0	0	NA
SM2011_c03002	699518	699767	250	0	0	NA
SM2011_c03003	699829	700078	250	0	0	NA
SM2011_c03004	701924	702173	250	0	0	NA
SM2011_c03005	703551	703800	250	0	0	NA
SM2011_c03006	703848	704097	250	0	0	NA
SM2011_c03007	704234	704483	250	0	0	NA
SM2011_c03008	706516	706765	250	2	8	71.75
SM2011_c03009	706980	707229	250	2	8	73.2
SM2011_c03010	707885	708134	250	0	0	NA
SM2011_c03011	708934	709183	250	4	16	91.5
SM2011_c03012	709320	709569	250	2	8	84.1
SM2011_c03013	709901	710150	250	0	0	NA
SM2011_c03014	711341	711590	250	2	8	71.75
SM2011_c03015	713841	714090	250	4	16	86.775
SM2011_c03016	714590	714839	250	0	0	NA
SM2011_c03017	716036	716285	250	2	8	99.1
SM2011_c03018	717115	717364	250	2	8	91.05
SM2011_c03019	718364	718613	250	2	8	84.35
SM2011_c03020	719084	719333	250	0	0	NA
SM2011_c03021	720051	720300	250	2	8	90.3
SM2011_c03023	720879	721128	250	0	0	NA
SM2011_c03022	720931	721180	250	0	0	NA
SM2011_c03024	721660	721909	250	0	0	NA
SM2011_c03025	722431	722680	250	2	8	80.65
SM2011_c03026	723831	724080	250	0	0	NA
SM2011_c03027	724690	724939	250	0	0	NA
SM2011_c03028	725077	725326	250	2	8	89.6
SM2011_c03029	725496	725745	250	2	8	89.7
SM2011_c03030	725843	726092	250	0	0	NA
SM2011_c03031	726650	726899	250	2	8	80.85
SM2011_c03032	727156	727405	250	0	0	NA
SM2011_c03033	728268	728517	250	0	0	NA
SM2011_c03034	728804	729053	250	0	0	NA
SM2011_c03035	729530	729779	250	0	0	NA
SM2011_c03036	730029	730278	250	4	16	89.05
SM2011_c03037	731037	731286	250	1	4	37.9
SM2011_c03038	732564	732813	250	0	0	NA
SM2011_c03039	734014	734263	250	0	0	NA
SM2011_c03040	735537	735786	250	2	8	42.15
SM2011_c03041	736858	737107	250	2	8	71.55
SM2011_c03042	737502	737751	250	0	0	NA
SM2011_c03043	738690	738939	250	0	0	NA
SM2011_c03044	739991	740240	250	0	0	NA
SM2011_c03045	741357	741606	250	2	8	90.7
SM2011_c03046	742192	742441	250	6	24	80.1333333333333
SM2011_c03047	742954	743203	250	2	8	100
SM2011_c03048	744258	744507	250	2	8	77.4
SM2011_c03049	745679	745928	250	0	0	NA
SM2011_c03050	746754	747003	250	0	0	NA
SM2011_c03051	747098	747347	250	6	24	89.4333333333333
SM2011_c03052	747538	747787	250	0	0	NA
SM2011_c03053	747961	748210	250	2	8	96.45
SM2011_c03054	748352	748601	250	4	16	96.475
SM2011_c03055	750436	750685	250	4	16	86.3
SM2011_c03056	751193	751442	250	0	0	NA
SM2011_c03071	751705	751954	250	0	0	NA
SM2011_c03072	752385	752634	250	0	0	NA
SM2011_c03057	752753	753002	250	0	0	NA
SM2011_c03058	754594	754843	250	6	24	81.25
SM2011_c03059	754662	754911	250	0	0	NA
SM2011_c03060	757441	757690	250	4	16	80.55
SM2011_c03061	757508	757757	250	0	0	NA
SM2011_c03062	759136	759385	250	0	0	NA
SM2011_c03063	760148	760397	250	2	8	95.6
SM2011_c03064	761320	761569	250	0	0	NA
SM2011_c03065	762995	763244	250	0	0	NA
SM2011_c03066	764185	764434	250	0	0	NA
SM2011_c03067	766280	766529	250	4	16	83.6
SM2011_c03068	768457	768706	250	4	16	76.5
SM2011_c03069	769247	769496	250	0	0	NA
SM2011_c03070	770731	770980	250	0	0	NA
SM2011_c00761	772214	772463	250	2	8	80.75
SM2011_c00763	773541	773790	250	0	0	NA
SM2011_c00762	773667	773916	250	0	0	NA
SM2011_c00764	774996	775245	250	0	0	NA
SM2011_c00765	775466	775715	250	0	0	NA
SM2011_c00766	778340	778589	250	0	0	NA
SM2011_c00767	779871	780120	250	2	8	91.5
SM2011_c00769	781249	781498	250	0	0	NA
SM2011_c00768	781272	781521	250	2	8	86.85
SM2011_c00770	783006	783255	250	0	0	NA
SM2011_c00771	784218	784467	250	0	0	NA
SM2011_c00772	785368	785617	250	2	8	85.65
SM2011_c00773	786283	786532	250	0	0	NA
SM2011_c00774	789397	789646	250	0	0	NA
SM2011_c00838	789463	789712	250	0	0	NA
SM2011_c00775	793572	793821	250	0	0	NA
SM2011_c00777	797081	797330	250	0	0	NA
SM2011_c00776	797099	797348	250	0	0	NA
SM2011_c00778	797982	798231	250	0	0	NA
SM2011_c00779	798761	799010	250	0	0	NA
SM2011_c00781	801068	801317	250	0	0	NA
SM2011_c00780	801203	801452	250	0	0	NA
SM2011_c00782	802818	803067	250	4	16	96.1
SM2011_c00783	803926	804175	250	4	16	97.05
SM2011_c00785	806297	806546	250	0	0	NA
SM2011_c00784	806348	806597	250	0	0	NA
SM2011_c00786	807239	807488	250	2	8	84.8
SM2011_c00787	808938	809187	250	0	0	NA
SM2011_c00788	809953	810202	250	2	8	94.1
SM2011_c00789	810863	811112	250	0	0	NA
SM2011_c00790	811714	811963	250	2	8	90.55
SM2011_c00791	812606	812855	250	0	0	NA
SM2011_c00792	813103	813352	250	0	0	NA
SM2011_c00793	813375	813624	250	0	0	NA
SM2011_c00794	815580	815829	250	0	0	NA
SM2011_c04884	815587	815836	250	0	0	NA
SM2011_c00795	816353	816602	250	0	0	NA
SM2011_c00796	816813	817062	250	0	0	NA
SM2011_c00797	817218	817467	250	0	0	NA
SM2011_c00798	818626	818875	250	2	8	66.6
SM2011_c00799	819722	819971	250	0	0	NA
SM2011_c00800	820285	820534	250	0	0	NA
SM2011_c00801	820341	820590	250	0	0	NA
SM2011_c00802	821199	821448	250	4	16	89.525
SM2011_c00804	822759	823008	250	0	0	NA
SM2011_c00803	822891	823140	250	2	8	85.45
SM2011_c00805	824016	824265	250	2	8	79.9
SM2011_c00806	824934	825183	250	4	16	82.85
SM2011_c00807	827023	827272	250	2	8	99.2
SM2011_c00808	828544	828793	250	0	0	NA
SM2011_c00809	829181	829430	250	0	0	NA
SM2011_c00810	830588	830837	250	0	0	NA
SM2011_c00811	831925	832174	250	2	8	83.2
SM2011_c00812	832622	832871	250	2	8	73.95
SM2011_c00814	834787	835036	250	0	0	NA
SM2011_c00813	834791	835040	250	0	0	NA
SM2011_c00815	835964	836213	250	0	0	NA
SM2011_c00816	837527	837776	250	0	0	NA
SM2011_c00817	838058	838307	250	0	0	NA
SM2011_c00819	840063	840312	250	0	0	NA
SM2011_c00818	840138	840387	250	0	0	NA
SM2011_c00821	842792	843041	250	0	0	NA
SM2011_c00820	842832	843081	250	0	0	NA
SM2011_c00822	843367	843616	250	0	0	NA
SM2011_c00823	843663	843912	250	0	0	NA
SM2011_c00824	845203	845452	250	2	8	92.9
SM2011_c00825	846713	846962	250	0	0	NA
SM2011_c00826	847588	847837	250	2	8	75.95
SM2011_c00827	849110	849359	250	0	0	NA
SM2011_c00828	849798	850047	250	7	28	77.7571428571429
SM2011_c00830	850830	851079	250	0	0	NA
